url,course_name,rating
https://www.coursera.org/learn/generative-ai-in-user-research-and-design-thinking,Generative AI in User Research and Design Thinking,
https://www.coursera.org/learn/generative-ai-in-software-development,Generative AI in Software Development,
https://www.coursera.org/learn/generative-ai-in-the-workplace-policies-ethics-and-risks,"Generative AI in the Workplace: Policies, Ethics, and Risks",
https://www.coursera.org/projects/generative-ai-with-vertex-ai-build-a-customer-chatbot,Generative AI with Vertex AI: Build a customer chatbot,
https://www.coursera.org/learn/generative-ai-in-the-classroom-for-educators,Generative AI in the Classroom for Educators,
https://www.coursera.org/learn/generative-ai-applications-in-marketing-analytics,Generative AI's Applications in Marketing Analytics,
https://www.coursera.org/learn/generative-ai-elevate-your-business-intelligence-career,Generative AI: Elevate your Business Intelligence Career,
https://www.coursera.org/learn/generative-ai-forecasting-disruption,Generative AI: Forecasting Disruption,
https://www.coursera.org/learn/generative-ai-shaping-work-and-tasks,Generative AI: Shaping Work and Tasks,
https://www.coursera.org/learn/generative-leadership-inspiring-adaptability-in-an-ai-world,Generative Leadership: Inspiring Adaptability in an AI World,
https://www.coursera.org/learn/generativeai-for-customer-success,GenerativeAI for Customer Success,
https://www.coursera.org/learn/gis-2,Geographical Information Systems - Part 2,
https://www.coursera.org/learn/geospatial-information-technology-essentials,Geospatial Information Technology Essentials,
https://www.coursera.org/learn/geospatial-technology-for-construction,Geospatial Technology for Construction ,
https://www.coursera.org/projects/gestalte-grafiken-soziale-medien-canva,Gestalte Grafiken für soziale Medien mit Canva,
https://www.coursera.org/projects/gestalte-virtuelles-klassenzimmer-canva,Gestalte deinen virtuellen Klassenzimmer mit Canva,
https://www.coursera.org/learn/managing-data-analysis-fr,Gestion de l’analyse des données,
https://www.coursera.org/learn/gestion-de-projet-agile-google,Gestion de projet Agile,
https://www.coursera.org/learn/gestiona-el-flujo-de-trabajo-con-el-sistema-kanban,Gestiona el flujo de trabajo con el sistema Kanban,
https://www.coursera.org/learn/gestiona-proyectos-con-metodologias-adaptativas,Gestiona proyectos con metodologías adaptativas,
https://www.coursera.org/learn/computational-fluid-mechanics-airflow-around-a-spoiler-uktyf,NaN,
https://www.coursera.org/learn/googlecloud-compute-engine-qwik-start-windows-5jkcv,NaN,
https://www.coursera.org/projects/dynamic-routing-nextjs-improve-tech-news-website,Dynamic Routing with Next.js: Improve a Tech News Website,
https://www.coursera.org/projects/decouvrez-zoom-et-ses-fonctionnalites,Découvrez Zoom et ses fonctionnalités,
https://www.coursera.org/projects/debuter-imagej,Débuter avec ImageJ,
https://www.coursera.org/learn/applied-computational-fluid-dynamics-fr,Dynamique des fluides numérique appliquée,
https://www.coursera.org/learn/responsives-webdesign-in-adobe-xd,Dynamische Benutzeroberflächen für Websites erstellen,
https://www.coursera.org/learn/gestiona-un-proyecto-de-datos-en-tu-organizacion,Gestiona un proyecto de datos en tu organización​,
https://www.coursera.org/learn/gestion-de-projets-de-dveloppement,Gestion de projets de développement,
https://www.coursera.org/learn/gestion-de-ingresos,Gestión de Ingresos,
https://www.coursera.org/learn/lead-management-hubspot-es,Gestión de clientes potenciales con Hubspot,
https://www.coursera.org/learn/gestion-de-la-diversidad,Gestión de la diversidad,
https://www.coursera.org/learn/uva-darden-digital-product-management-es,Gestión de productos digitales: Fundamentos modernos,
https://www.coursera.org/learn/gestion-de-marca-producto-en-punto-de-venta,Gestión de marca y producto en el punto de venta,
https://www.coursera.org/learn/frictionless-sales-es,Gestión de ventas sin fricción,
https://www.coursera.org/learn/gestion-del-capital-humano-en-la-industria-hospitalidad,Gestión del Capital Humano en la Indust. de la Hospitalidad,
https://www.coursera.org/learn/gestion-del-agua-para-las-ciudades-del-futuro,Gestión del agua para las ciudades del futuro,
https://www.coursera.org/learn/gestin-de-talento-y-liderazgo-con-empata,Gestión de talento y liderazgo con Empatía,
https://www.coursera.org/learn/gestion-innovadora,Gestión innovadora: transformando instituciones educativas,
https://www.coursera.org/learn/gestion-musical,Gestión musical en América Latina,
https://www.coursera.org/learn/gestao-intercultural-nas-organizacoes,Gestão Intercultural nas Organizações,
https://www.coursera.org/learn/gestao-de-captacao-recompensas-remuneracao-e-diversidade,"Gestão de Captação, Recompensas, Remuneração e Diversidade",
https://www.coursera.org/learn/gestao-estrategica-de-marcas,Gestão estratégica de marcas,
https://www.coursera.org/learn/gestao-de-projetos-de-desenvolvimento,Gestão de Projetos de Desenvolvimento,
https://www.coursera.org/projects/googlecloud-get-started-with-generative-ai-studio-2hgqt,Get Started with Generative AI Studio,
https://www.coursera.org/projects/get-started-facebook-messenger-business,Get Started with Facebook Messenger for a Business  ,
https://www.coursera.org/projects/get-started-user-experience-ux-design-miro,Get Started with User Experience (UX) Design in Miro,
https://www.coursera.org/projects/get-started-with-mural,Get started with Mural,
https://www.coursera.org/projects/get-started-with-piktochart,Get started with Piktochart ,
https://www.coursera.org/projects/get-started-with-wix,Get started with Wix,
https://www.coursera.org/projects/get-started-tweetdeck-twitter,Get started with Tweetdeck for Twitter ,
https://www.coursera.org/learn/getvirtual,GetVirtual: How to Launch Your Online Business,
https://www.coursera.org/projects/getting-started-with-facebook-creator-studio,Getting Started With Facebook Creator Studio,
https://www.coursera.org/learn/getting-started-app-development-fr,Getting Started With Application Development en Français,
https://www.coursera.org/learn/packt-getting-started-in-port-scanning-using-nmap-and-kali-linux-vymdv,Getting Started in Port Scanning Using Nmap and Kali Linux,
https://www.coursera.org/learn/aws-getting-started-with-aws-config,Getting Started with AWS Config,
https://www.coursera.org/learn/aws-getting-started-with-aws-mainframe-modernization-service,Getting Started with AWS Mainframe Modernization Service,
https://www.coursera.org/learn/aws-getting-started-with-aws-cloudformation,Getting Started with AWS CloudFormation,
https://www.coursera.org/learn/aws-getting-started-with-aws-fargate,Getting Started with AWS Fargate,
https://www.coursera.org/learn/aws-getting-started-with-aws-audit-manager,Getting Started with AWS Audit Manager,
https://www.coursera.org/learn/aws-getting-started-with-amazon-documentdb-with-mongodb-compatibility,Getting Started with Amazon DocumentDB (with MongoDB compatibility),
https://www.coursera.org/learn/aws-getting-started-with-aws-security-hub,Getting Started with AWS Security Hub,
https://www.coursera.org/learn/aws-getting-started-with-amazon-ecr,Getting Started with Amazon ECR,
https://www.coursera.org/learn/aws-getting-started-with-aws-systems-manager-jauuo,Getting Started with AWS Systems Manager,
https://www.coursera.org/learn/getting-started-with-amazon-comprehend,Getting Started with Amazon Comprehend,
https://www.coursera.org/learn/aws-getting-started-with-amazon-keyspaces,Getting Started with Amazon Keyspaces (for Apache Cassandra),
https://www.coursera.org/learn/aws-getting-started-with-amazon-neptune,Getting Started with Amazon Neptune,
https://www.coursera.org/learn/aws-getting-started-with-amazon-eks-anywhere,Getting Started with Amazon EKS Anywhere,
https://www.coursera.org/learn/aws-getting-started-with-amazon-rds-for-mariadb,Getting Started with Amazon RDS for MariaDB,
https://www.coursera.org/learn/aws-getting-started-with-amazon-textract,Getting Started with Amazon Textract,
https://www.coursera.org/learn/aws-getting-started-with-amazon-personalize,Getting Started with Amazon Personalize,
https://www.coursera.org/learn/aws-getting-started-with-amazon-timestream,Getting Started with Amazon Timestream,
https://www.coursera.org/learn/getting-started--apache-cassandra,Getting Started with Apache Cassandra,
https://www.coursera.org/projects/googlecloud-getting-started-with-bigquery-machine-learning-bxgfi,Getting Started with BigQuery Machine Learning,
https://www.coursera.org/learn/getting-started-with-application-development---espaol,Getting Started with Application Development - Español,
https://www.coursera.org/learn/getting-started-with-application-development---ptbr,Getting Started with Application Development - Português,
https://www.coursera.org/learn/aws-getting-started-with-bottlerocket,Getting Started with Bottlerocket,
https://www.coursera.org/projects/googlecloud-getting-started-with-cloud-data-fusion-gdy7a,Getting Started with Cloud Data Fusion,
https://www.coursera.org/learn/getting-started-with-chef-cookbooks,Getting Started with Chef Cookbooks,
https://www.coursera.org/learn/cloud-foundry,Getting Started with Cloud Foundry,
https://www.coursera.org/projects/googlecloud-getting-started-with-cloud-kms-ghedo,Getting Started with Cloud KMS,
https://www.coursera.org/learn/docker-certified-associate-getting-started-with-docker,Getting Started with Docker,
https://www.coursera.org/projects/googlecloud-getting-started-with-elasticsearch-on-google-cloud-qfjwu,Getting Started with Elasticsearch on Google Cloud,
https://www.coursera.org/projects/googlecloud-getting-started-with-google-cloud-netapp-volumes-cuqm0,Getting Started with Google Cloud NetApp Volumes,
https://www.coursera.org/learn/getting-started-gamemaker,Getting Started with GameMaker,
https://www.coursera.org/learn/google-kubernetes-engine-it,Getting Started with Google Kubernetes Engine - Italiano,
https://www.coursera.org/learn/getting-started-with-google-kubernetes-engine-zhcn,Getting Started with Google Kubernetes Engine - 简体中文,
https://www.coursera.org/learn/google-kubernetes-engine-fr,Getting Started with Google Kubernetes Engine - Français,
https://www.coursera.org/learn/google-kubernetes-engine-pt,Getting Started with Google Kubernetes Engine - Português Brasileiro,
https://www.coursera.org/learn/getting-started-with-google-kubernetes-engine-zhtw,Getting Started with Google Kubernetes Engine - 繁體中文,
https://www.coursera.org/learn/packt-getting-started-with-hashicorp-nomad-jatm8,Getting Started with HashiCorp Nomad,
https://www.coursera.org/projects/googlecloud-getting-started-with-liquid-to-customize-the-looker-user-exper-x8yva,Getting Started with Liquid to Customize the Looker User Experience,
https://www.coursera.org/learn/aws-getting-started-with-migration-hub-refactor-spaces,Getting Started with Migration Hub Refactor Spaces,
https://www.coursera.org/projects/googlecloud-getting-started-with-neo4j-enterprise-on-google-cloud-7fwyp,Getting Started with Neo4J Enterprise on Google Cloud,
https://www.coursera.org/learn/aws-getting-started-with-network-load-balancer,Getting Started with Network Load Balancer,
https://www.coursera.org/projects/googlecloud-getting-started-with-netapp-cloud-manager-cloud-volumes-ontap-f0kjb,Getting Started with NetApp Cloud Manager & Cloud Volumes ONTAP for Google Cloud,
https://www.coursera.org/projects/getting-started-with-pinterest,Getting Started with Pinterest,
https://www.coursera.org/learn/getting-started-with-puppet,Getting Started with Puppet,
https://www.coursera.org/projects/googlecloud-getting-started-with-redis-and-redisearch-vmk1o,Getting Started with Redis and RediSearch,
https://www.coursera.org/learn/getting-started-with-machine-learning-at-the-edge-on-arm,Getting Started with Machine Learning at the Edge on Arm,
https://www.coursera.org/projects/googlecloud-getting-started-with-splunk-cloud-gdi-on-google-cloud-6x1wa,Getting Started with Splunk Cloud GDI on Google Cloud,
https://www.coursera.org/projects/googlecloud-getting-started-with-security-command-center-qiaci,Getting Started with Security Command Center,
https://www.coursera.org/learn/getting-started-with-security-command-center-enterprise,Getting Started with Security Command Center Enterprise,
https://www.coursera.org/learn/packt-getting-started-with-scrum-4b3zz,Getting Started with Scrum,
https://www.coursera.org/learn/getting-started-with-teradata-first-course-1,Getting Started with Teradata,
https://www.coursera.org/learn/getting-started-with-terraform-for-google-cloud---portugus,Getting Started with Terraform for Google Cloud - Português,
https://www.coursera.org/learn/getting-started-with-terraform-for-google-cloud-ja,Getting Started with Terraform for Google Cloud - 日本語版,
https://www.coursera.org/learn/getting-started-with-terraform-for-google-cloud-fr,Getting Started with Terraform for Google Cloud - Français,
https://www.coursera.org/projects/googlecloud-getting-started-with-vault-ngbj9,Getting Started with Vault,
https://www.coursera.org/projects/googlecloud-getting-started-with-vector-search-and-embeddings-p0kmr,Getting Started with Vector Search and Embeddings,
https://www.coursera.org/projects/googlecloud-getting-started-with-the-vertex-ai-gemini-api-with-curl-wwidi,Getting Started with the Vertex AI Gemini API with cURL,
https://www.coursera.org/projects/googlecloud-getting-started-with-vertex-ai-gemini-1-5-flash-jwoum,Getting Started with Vertex AI Gemini 1.5 Flash,
https://www.coursera.org/projects/googlecloud-getting-started-with-firebase-cloud-firestore-f6q7j,Getting started with Firebase Cloud Firestore,
https://www.coursera.org/projects/googlecloud-getting-started-with-the-vertex-ai-gemini-1-5-pro-model-i43mr,Getting started with the Vertex AI Gemini 1.5 Pro Model,
https://www.coursera.org/projects/googlecloud-getting-started-with-webpack-9qegv,Getting started with Webpack,
https://www.coursera.org/learn/getting-there-and-going-beyond,Getting There and Going Beyond,
https://www.coursera.org/projects/getting-started-with-prezi-for-small-businesses,Getting started with Prezi for small businesses,
https://www.coursera.org/learn/complete-git-with-gitlab-and-bitbucket,Git with GitLab and BitBucket,
https://www.coursera.org/projects/git-for-developers-managing-workflows-and-conflicts,Git for developers: managing workflows and conflicts,
https://www.coursera.org/learn/git-basics-for-devops,Git Basics for DevOps,
https://www.coursera.org/learn/github-copilot-for-project-management,GitHub Copilot for Project Management,
https://www.coursera.org/learn/complete-git-fundamentals,Git Fundamentals,
https://www.coursera.org/learn/git-for-beginners,Git for beginners with Hands-on Labs,
https://www.coursera.org/projects/github-copilot-with-pythoncreating-text-games,Github Copilot with Python: Creating Text Games,
https://www.coursera.org/learn/packt-git-and-github-for-devops-engineers-y8gcg,Git and GitHub for DevOps Engineers,
https://www.coursera.org/learn/gitlab-ai-mastering-ai-pair-programming-with-gitlab-duo,GitLab AI: Mastering AI Pair Programming with GitLab Duo,
https://www.coursera.org/learn/giving-and-receiving-feedback-in-a-diverse-environment,Giving and Receiving Feedback in a Diverse Environment,
https://www.coursera.org/learn/global-climate-change-policies-and-analysis,Global Climate Change Policies and Analysis ,
https://www.coursera.org/learn/packt-git-essentials-for-beginners-ctjoh,Git Essentials for Beginners,
https://www.coursera.org/learn/global-health-programmes-planning-and-managing,Global Health Program Equity and Quality: Plan and Manage,
https://www.coursera.org/learn/global-impact-cross-cultural-management,Global Impact: Cross-Cultural Management,
https://www.coursera.org/learn/global-impact-multiculturalism,Global Impact: Multiculturalism,
https://www.coursera.org/learn/global-marketing-cultural-frameworks,Global Marketing: Cultural Frameworks,
https://www.coursera.org/learn/global-procurement-in-a-post-covid-world,Global Procurement in a Post Covid World,
https://www.coursera.org/learn/sodium,Global Sodium Reduction Strategies,
https://www.coursera.org/projects/googlecloud-gmail-getting-started-mstes,Gmail: Getting Started,
https://www.coursera.org/learn/globalisation-health-governance,Globalisation and health governance,
https://www.coursera.org/learn/go-for-cloud-and-networks,Go for Cloud and Networks,
https://www.coursera.org/learn/gobiernocorp-estruc,Gobierno corporativo: estructuras,
https://www.coursera.org/learn/goal-setting-for-pts,Goal Setting for Personal Trainers,
https://www.coursera.org/projects/rudi-hinds-gohighlevel-for-beginners-voice-ai-automated-appointments,GoHighLevel for Beginners: Voice AI Automated Appointments ,
https://www.coursera.org/learn/gobiernocorp-anteced,Gobierno corporativo: antecedentes,
https://www.coursera.org/learn/gmail-jp,Gmail 日本語版,
https://www.coursera.org/projects/golang-beginners-data-types-functions-packages,"Golang for Beginners: Data Types, Functions, and Packages",
https://www.coursera.org/learn/gobiernocorp-norma,Gobierno corporativo: normatividad aplicable,
https://www.coursera.org/learn/10k-women-1-hi,"Goldman Sachs 10,000 Women के साथ, अपने व्यवसाय की वृद्धि करें",
https://www.coursera.org/learn/10k-women-9-hi,"Goldman Sachs 10,000 Women के साथ, निधिकरण के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-4-hi,"Goldman Sachs 10,000 Women के साथ, ग्राहकों और प्रतिस्पर्धा के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-3-hi,"Goldman Sachs 10,000 Women के साथ, नेतृत्व के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-8-hi,"Goldman Sachs 10,000 Women के साथ, प्रबंधन के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-5-hi,"Goldman Sachs 10,000 Women के साथ, वित्तीय योजना के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-6-hi,"Goldman Sachs 10,000 Women के साथ, विक्रय और विपणन के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-10-hi,"Goldman Sachs 10,000 Women के साथ, मोलभाव के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-2-hi,"Goldman Sachs 10,000 Women के साथ, व्यावसायिक वित्त के मूल सिद्धांत",
https://www.coursera.org/learn/10k-women-7-hi,"Goldman Sachs 10,000 Women के साथ, संचालन के मूल सिद्धांत",
https://www.coursera.org/learn/gonzos-test-course-2,Gonzo's Test Course 2,
https://www.coursera.org/projects/google-ads-beginners,Google Ads for Beginners: Master Essentials & Fundamentals,
https://www.coursera.org/learn/google-ads-search-certification-preparation,Google Ads Search Certification Preparation,
https://www.coursera.org/projects/google-analytics-for-beginners-marketing-essentials,Google Analytics for Beginners: Marketing Essentials,
https://www.coursera.org/projects/googlecloud-google-appsheet-getting-started-6vj7f,Google AppSheet: Getting Started,
https://www.coursera.org/projects/google-bard-for-beginners-text-generation-with-prompts,Google Bard for Beginners: Text Generation with Prompts,
https://www.coursera.org/projects/googlecloud-google-chat-bot-apps-script-i8txi,Google Chat bot - Apps Script,
https://www.coursera.org/learn/google-chat-ja,Google Chat - 日本語版,
https://www.coursera.org/learn/google-chat-espanol,Google Chat - Español,
https://www.coursera.org/learn/google-calendar-jp,Google Calendar 日本語版,
https://www.coursera.org/learn/google-cloud-compute-and-scalability-for-aws-professionals,Google Cloud Compute and Scalability for AWS Professionals,
https://www.coursera.org/learn/google-cloud-big-data-and-machine-learning-fundamentals-it,Google Cloud Big Data and ML Fundamentals - Italiano,
https://www.coursera.org/learn/google-cloud-computeload-balancing-for-azure-professionals,Google Cloud Compute and Scalability for Azure Professionals,
https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-ko,Google Cloud Big Data and Machine Learning Fundamentals 한국어,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-fr,Google Cloud Customer Care Fundamentals - Français,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-ja,Google Cloud Customer Care Fundamentals - 日本語版,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-zhtw,Google Cloud Customer Care Fundamentals - 繁體中文,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals---bahasa-indonesia,Google Cloud Customer Care Fundamentals - Bahasa Indonesia,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-it,Google Cloud Customer Care Fundamentals - Italiano,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-es,Google Cloud Customer Care Fundamentals - Español,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-zhcn,Google Cloud Customer Care Fundamentals - 简体中文,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals,Google Cloud Customer Care Fundamentals,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-ko,Google Cloud Customer Care Fundamentals - 한국어,
https://www.coursera.org/learn/google-cloud-devops-fundamentals,Google Cloud DevOps Fundamentals,
https://www.coursera.org/learn/google-cloud-customer-care-fundamentals-portuguse-brasileiro,Google Cloud Customer Care Fundamentals-Português Brasileiro,
https://www.coursera.org/learn/gcp-google-cloud-devops-fundamentals,Google Cloud DevOps Fundamentals,
https://www.coursera.org/learn/google-cloud-fundamentals-core-infrastructure---polski,Google Cloud Fundamentals: Core Infrastructure - Polski,
https://www.coursera.org/learn/gcp-fundamentals-core-uk,Google Cloud Fundamentals: Core Infrastructure - Yкраїнська,
https://www.coursera.org/learn/google-cloud-fundamentals-core-infrastructure-zhcn,Google Cloud Fundamentals: Core Infrastructure - 简体中文,
https://www.coursera.org/learn/google-cloud-fundamentals-core-infrastructure-zhtw,Google Cloud Fundamentals: Core Infrastructure - 繁體中文,
https://www.coursera.org/projects/googlecloud-google-cloud-packet-mirroring-with-opensource-ids-g71gx,Google Cloud Packet Mirroring with OpenSource IDS,
https://www.coursera.org/learn/google-cloud-native-fundamentals,Google Cloud Native Fundamentals,
https://www.coursera.org/learn/gcp-fundamentals-ita,Google Cloud Fundamentals: Core Infrastructure in italiano,
https://www.coursera.org/projects/googlecloud-google-cloud-pub-sub-qwik-start-command-line-nnzjc,Google Cloud Pub/Sub: Qwik Start - Command Line,
https://www.coursera.org/learn/gcp-fundamentals-ko,Google Cloud Fundamentals: Core Infrastructure 한국어,
https://www.coursera.org/projects/googlecloud-google-cloud-sdk-qwik-start-redhat-centos-u2ycf,Google Cloud SDK: Qwik Start - Redhat/Centos,
https://www.coursera.org/projects/googlecloud-google-cloud-pub-sub-qwik-start-console-3hpm3,Google Cloud Pub/Sub: Qwik Start - Console,
https://www.coursera.org/projects/googlecloud-google-cloud-speech-api-qwik-start-iv8ug,Google Cloud Speech API: Qwik Start,
https://www.coursera.org/learn/google-cloud-product-fundamentals-de,Google Cloud Product Fundamentals auf Deutsch,
https://www.coursera.org/projects/googlecloud-google-cloud-pub-sub-qwik-start-python-iaxyd,Google Cloud Pub/Sub: Qwik Start - Python,
https://www.coursera.org/learn/google-cloud-product-fundamentals-jp,Google Cloud Product Fundamentals 日本語版,
https://www.coursera.org/projects/googlecloud-google-cloud-storage-bucket-lock-osb2s,Google Cloud Storage - Bucket Lock,
https://www.coursera.org/learn/google-cloud-storage-and-containers-for-aws-professionals,Google Cloud Storage and Containers for AWS Professionals,
https://www.coursera.org/learn/google-cloud-storage-and-containers-for-azure-professionals,Google Cloud Storage and Containers for Azure Professionals,
https://www.coursera.org/learn/google-cloud-vmware-engine-fundamentals,Google Cloud VMware Engine Fundamentals,
https://www.coursera.org/projects/googlecloud-google-kubernetes-engine-pipeline-using-cloud-build-ug5ys,Google Kubernetes Engine Pipeline using Cloud Build,
https://www.coursera.org/learn/google-docs-jp,Google Docs 日本語版,
https://www.coursera.org/learn/google-drive-jp,Google Drive 日本語版,
https://www.coursera.org/projects/googlecloud-google-meet-getting-started-mnnhr,Google Meet: Getting Started,
https://www.coursera.org/learn/google-meet-and-google-chat-jp,Google Meet - 日本語版,
https://www.coursera.org/learn/google-search-advertising-implementation,Google Search Advertising Implementation,
https://www.coursera.org/learn/google-sheets---advanced-topics-ja,Google Sheets - Advanced Topics 日本語版,
https://www.coursera.org/learn/google-workspace-mail-management-es,Google Workspace Mail Management - Español,
https://www.coursera.org/projects/googlecloud-google-sheets-getting-started-zjrp9,Google Sheets: Getting Started,
https://www.coursera.org/learn/google-search-advertising-foundations,Google Search Advertising Foundations,
https://www.coursera.org/learn/google-sheets-jp,Google Sheets 日本語版,
https://www.coursera.org/learn/google-workspace-mail-management--francais,Google Workspace Mail Management - Français,
https://www.coursera.org/learn/google-workspace-mail-management--ptbr,Google Workspace Mail Management - Português Brasileiro,
https://www.coursera.org/learn/google-slides-jp,Google Slides 日本語版,
https://www.coursera.org/learn/google-workspace-security---portugus-brasileiro,Google Workspace Security - Português Brasileiro,
https://www.coursera.org/learn/google-workspace-security-es,Google Workspace Security - Español,
https://www.coursera.org/learn/g-suite-mail-management-jp,Google Workspace Mail Management 日本語版,
https://www.coursera.org/learn/google-workspace-security-fr,Google Workspace Security - Français,
https://www.coursera.org/learn/g-suite-security-jp,Google Workspace Security 日本語版,
https://www.coursera.org/learn/google-data-analytics-capstone-korean,Google 데이터 애널리틱스 캡스톤: 사례 연구 활동,
https://www.coursera.org/learn/packt-governance-and-management-of-it-2vnob,Governance and Management of IT,
https://www.coursera.org/learn/packt-governance-risk-and-compliance-cfr8j,"Governance, Risk, and Compliance",
https://www.coursera.org/learn/packt-governance-and-risk-management-concepts-djieq,Governance and Risk Management Concepts,
https://www.coursera.org/learn/grabacion-y-edicion-de-audio,Grabación y edición de audio,
https://www.coursera.org/learn/governmental-nonprofit-accounting,Governmental Accounting II and Nonprofit Accounting,
https://www.coursera.org/learn/governmental-accounting-and-reporting-1,Governmental Accounting and Reporting I ,
https://www.coursera.org/learn/adobe-graphic-design,Graphic Design,
https://www.coursera.org/learn/green-building-assessment--certification,Green Building Assessment & Certification,
https://www.coursera.org/projects/googlecloud-grounding-gemini-models-in-vertex-ai-vwogs,Grounding Gemini Models in Vertex AI,
https://www.coursera.org/learn/grouping-testing--quality-control-of-pile-foundations,"Grouping, Testing & Quality Control of Pile Foundations",
https://www.coursera.org/learn/leading-standout-teams-course-8,Growing Team Members,
https://www.coursera.org/learn/grow-your-cannabis,Grow Your Cannabis,
https://www.coursera.org/learn/uva-darden-foundations-business-strategy-de,Grundlagen der Geschäftsstrategie,
https://www.coursera.org/learn/growing-your-influence,Growing your Influence,
https://www.coursera.org/learn/fundamentals-of-graphic-design-de,Grundlagen des Grafikdesigns,
https://www.coursera.org/learn/uva-darden-project-management-de,Grundlagen zum Thema Projektplanung und -management,
https://www.coursera.org/learn/guidance-processes-in-vocational-education-and-training,Guidance processes in Vocational Education and Training,
https://www.coursera.org/projects/gerer-l-inventaire-avec-des-catalogues-sur-facebook,Gérer l'inventaire avec des catalogues sur Facebook,
https://www.coursera.org/learn/grnt-retmeye-giri,Görüntü Üretmeye Giriş,
https://www.coursera.org/learn/gerer-les-crises-de-demain,Gérer les crises de demain,
https://www.coursera.org/learn/professional-communication-skills-sales-es,Guía práctica para gestionar las relaciones profesionales,
https://www.coursera.org/learn/packt-the-simplest-guide-tm-to-project-management-and-pmi-pmp-certificatio-rycmw,Guide™ to Project Management and PMI-PMP Certification Exam,
https://www.coursera.org/learn/grntlere-altyaz-ekleme-modelleri-oluturma,Görüntülere Altyazı Ekleme Modelleri Oluşturma,
https://www.coursera.org/learn/h2o-gen-ai-ecosystem-overview-level-2,H2O Gen AI Ecosystem Overview - Level 2,
https://www.coursera.org/learn/h2o-cloud-ai-developer-services,H2O Cloud AI Developer Services,
https://www.coursera.org/learn/h2o-wave-starter-course,H2O Wave Starter Course,
https://www.coursera.org/learn/h2ogpte-learning-path,H2O GPTe Learning Path,
https://www.coursera.org/learn/h2o-hydrogen-torch-starter-course,H2O Hydrogen Torch Starter Course,
https://www.coursera.org/learn/h2o-ai-large-language-models-llms-level-1,H2O ai Large Language Models (LLMs) - Level 1,
https://www.coursera.org/learn/h2o-gen-ai-ecosystem-overview-level-1,H2O Gen AI Ecosystem Overview - Level 1,
https://www.coursera.org/learn/h2o-driverless-ai-starter-course,H2O Driverless AI Starter Course,
https://www.coursera.org/learn/h2o-ai-large-language-models-llms-level-2,H2O ai Large Language Models (LLMs) - Level 2,
https://www.coursera.org/learn/hdfs-architecture-and-programming,HDFS Architecture and Programming,
https://www.coursera.org/learn/h2o-ai-large-language-models-llms-level-3,H2O ai Large Language Models (LLMs) - Level 3,
https://www.coursera.org/learn/healthy-urban-systems-02,"HEALTHY URBAN SYSTEMS - PART 2 : Theories, models and tools ",
https://www.coursera.org/learn/healthy-urban-systems-01,HEALTHY URBAN SYSTEMS - PART 1 : Concepts and observations,
https://www.coursera.org/learn/healthy-urban-health-systems-03,HEALTHY URBAN SYSTEMS - PART 3 : Design and policies,
https://www.coursera.org/learn/healthy-urban-health-systems-3,HEALTHY URBAN SYSTEMS - PART 3 : Design and policies ,
https://www.coursera.org/learn/networking-basics-arabic,HPE Aruba Networking Basics (Arabic),
https://www.coursera.org/learn/aruba-network-automation-basics,HPE Aruba Networking Automation Basics,
https://www.coursera.org/learn/aruba-networking-basics-spanish,HPE Aruba Networking Basics (Spanish),
https://www.coursera.org/learn/aruba-clearpass-cloud-integration,HPE Aruba Networking ClearPass Integration with Azure,
https://www.coursera.org/learn/campus-access-basics,HPE Aruba Networking Campus Access Basics,
https://www.coursera.org/learn/aruba-networking-basics-portuguese,HPE Aruba Networking Basics (Portuguese),
https://www.coursera.org/learn/aruba-cloud-basics,HPE Aruba Networking Cloud Basics,
https://www.coursera.org/learn/aruba-mobility-basics-portuguese,HPE Aruba Networking Mobility Basics (Portuguese),
https://www.coursera.org/learn/aruba-network-security-arabic,HPE Aruba Networking Security Basics (Arabic),
https://www.coursera.org/learn/hpe-aruba-networking-data-center-basics,HPE Aruba Networking Data Center Basics,
https://www.coursera.org/learn/aruba-mobility-basics-arabic,HPE Aruba Networking Mobility Basics (Arabic),
https://www.coursera.org/learn/aruba-network-security-basics-portuguese,HPE Aruba Networking Security Basics (Portuguese),
https://www.coursera.org/learn/aruba-network-security-basics-spanish,HPE Aruba Networking Security Basics (Spanish),
https://www.coursera.org/learn/html-front-end-developer-web-services,HTML - Front-End Developer,
